,data_split,base_name,s3_path,stim_id,curriculum,condition,metadata
13,test,furniture,lax-drawing-furniture-all-013.png,lax-drawing-furniture-all-013,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
14,test,furniture,lax-drawing-furniture-all-014.png,lax-drawing-furniture-all-014,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
15,test,furniture,lax-drawing-furniture-all-015.png,lax-drawing-furniture-all-015,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
16,test,furniture,lax-drawing-furniture-all-016.png,lax-drawing-furniture-all-016,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
17,test,furniture,lax-drawing-furniture-all-017.png,lax-drawing-furniture-all-017,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
18,test,furniture,lax-drawing-furniture-all-018.png,lax-drawing-furniture-all-018,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
19,test,furniture,lax-drawing-furniture-all-019.png,lax-drawing-furniture-all-019,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
20,test,furniture,lax-drawing-furniture-all-020.png,lax-drawing-furniture-all-020,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
21,test,furniture,lax-drawing-furniture-all-021.png,lax-drawing-furniture-all-021,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
22,test,furniture,lax-drawing-furniture-all-022.png,lax-drawing-furniture-all-022,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
23,test,furniture,lax-drawing-furniture-all-023.png,lax-drawing-furniture-all-023,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
24,test,furniture,lax-drawing-furniture-all-024.png,lax-drawing-furniture-all-024,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
25,test,furniture,lax-drawing-furniture-all-025.png,lax-drawing-furniture-all-025,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
26,test,furniture,lax-drawing-furniture-all-026.png,lax-drawing-furniture-all-026,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
27,test,furniture,lax-drawing-furniture-all-027.png,lax-drawing-furniture-all-027,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
28,test,furniture,lax-drawing-furniture-all-028.png,lax-drawing-furniture-all-028,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
29,test,furniture,lax-drawing-furniture-all-029.png,lax-drawing-furniture-all-029,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
30,test,furniture,lax-drawing-furniture-all-030.png,lax-drawing-furniture-all-030,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
31,test,furniture,lax-drawing-furniture-all-031.png,lax-drawing-furniture-all-031,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
32,test,furniture,lax-drawing-furniture-all-032.png,lax-drawing-furniture-all-032,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
33,test,furniture,lax-drawing-furniture-all-033.png,lax-drawing-furniture-all-033,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
34,test,furniture,lax-drawing-furniture-all-034.png,lax-drawing-furniture-all-034,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
35,test,furniture,lax-drawing-furniture-all-035.png,lax-drawing-furniture-all-035,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
36,test,furniture,lax-drawing-furniture-all-036.png,lax-drawing-furniture-all-036,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
37,test,furniture,lax-drawing-furniture-all-037.png,lax-drawing-furniture-all-037,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
38,test,furniture,lax-drawing-furniture-all-038.png,lax-drawing-furniture-all-038,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
39,test,furniture,lax-drawing-furniture-all-039.png,lax-drawing-furniture-all-039,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
40,test,furniture,lax-drawing-furniture-all-040.png,lax-drawing-furniture-all-040,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
41,test,furniture,lax-drawing-furniture-all-041.png,lax-drawing-furniture-all-041,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
42,test,furniture,lax-drawing-furniture-all-042.png,lax-drawing-furniture-all-042,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
43,test,furniture,lax-drawing-furniture-all-043.png,lax-drawing-furniture-all-043,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
44,test,furniture,lax-drawing-furniture-all-044.png,lax-drawing-furniture-all-044,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
45,test,furniture,lax-drawing-furniture-all-045.png,lax-drawing-furniture-all-045,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
46,test,furniture,lax-drawing-furniture-all-046.png,lax-drawing-furniture-all-046,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
47,test,furniture,lax-drawing-furniture-all-047.png,lax-drawing-furniture-all-047,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
48,test,furniture,lax-drawing-furniture-all-048.png,lax-drawing-furniture-all-048,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
49,test,furniture,lax-drawing-furniture-all-049.png,lax-drawing-furniture-all-049,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
50,train,furniture,lax-drawing-furniture-all-050.png,lax-drawing-furniture-all-050,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
51,train,furniture,lax-drawing-furniture-all-051.png,lax-drawing-furniture-all-051,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
52,train,furniture,lax-drawing-furniture-all-052.png,lax-drawing-furniture-all-052,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
53,train,furniture,lax-drawing-furniture-all-053.png,lax-drawing-furniture-all-053,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
54,train,furniture,lax-drawing-furniture-all-054.png,lax-drawing-furniture-all-054,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
55,train,furniture,lax-drawing-furniture-all-055.png,lax-drawing-furniture-all-055,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
56,train,furniture,lax-drawing-furniture-all-056.png,lax-drawing-furniture-all-056,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
57,train,furniture,lax-drawing-furniture-all-057.png,lax-drawing-furniture-all-057,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
58,train,furniture,lax-drawing-furniture-all-058.png,lax-drawing-furniture-all-058,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
59,train,furniture,lax-drawing-furniture-all-059.png,lax-drawing-furniture-all-059,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
60,train,furniture,lax-drawing-furniture-all-060.png,lax-drawing-furniture-all-060,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
61,train,furniture,lax-drawing-furniture-all-061.png,lax-drawing-furniture-all-061,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
62,train,furniture,lax-drawing-furniture-all-062.png,lax-drawing-furniture-all-062,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
63,train,furniture,lax-drawing-furniture-all-063.png,lax-drawing-furniture-all-063,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
64,train,furniture,lax-drawing-furniture-all-064.png,lax-drawing-furniture-all-064,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
65,train,furniture,lax-drawing-furniture-all-065.png,lax-drawing-furniture-all-065,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
66,train,furniture,lax-drawing-furniture-all-066.png,lax-drawing-furniture-all-066,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
67,train,furniture,lax-drawing-furniture-all-067.png,lax-drawing-furniture-all-067,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
68,train,furniture,lax-drawing-furniture-all-068.png,lax-drawing-furniture-all-068,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
69,train,furniture,lax-drawing-furniture-all-069.png,lax-drawing-furniture-all-069,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
70,train,furniture,lax-drawing-furniture-all-070.png,lax-drawing-furniture-all-070,curriculum_0,condition_furniture,"{'name': 'furniture_all', 'timestamp': '2021-09-01T14-12-13-236974', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator furniture --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
